"row_names" "tailnum" "year" "type" "manufacturer" "model" "engines" "seats" "speed" "engine"
"230" "230" "N156DL" 1991 "Fixed wing multi engine" "BOEING" "767-3P6" 2 290 NA "Turbo-fan"
"231" "231" "N156UW" 2013 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"232" "232" "N15710" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"233" "233" "N15712" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"234" "234" "N157UW" 2013 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"235" "235" "N15910" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"236" "236" "N15912" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"237" "237" "N15973" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"238" "238" "N15980" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"239" "239" "N15983" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"240" "240" "N15985" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"241" "241" "N15986" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"242" "242" "N1602" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"243" "243" "N1603" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"244" "244" "N1604R" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"245" "245" "N1605" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"246" "246" "N16065" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"247" "247" "N1607B" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"248" "248" "N1608" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"249" "249" "N1609" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"250" "250" "N1610D" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"251" "251" "N16112" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"252" "252" "N1611B" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"253" "253" "N1612T" 2001 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"254" "254" "N1613B" 2001 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"255" "255" "N16147" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"256" "256" "N16149" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"257" "257" "N16151" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"258" "258" "N16170" 2004 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"259" "259" "N16178" 2005 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"260" "260" "N16183" 2005 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"261" "261" "N161PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"262" "262" "N161UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"263" "263" "N16217" 1998 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"264" "264" "N16234" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"265" "265" "N162PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"266" "266" "N162UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"267" "267" "N163US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"268" "268" "N16541" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"269" "269" "N16546" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"270" "270" "N16559" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"271" "271" "N16561" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"272" "272" "N16571" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"273" "273" "N165US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"274" "274" "N166PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"275" "275" "N16701" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"276" "276" "N16703" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"277" "277" "N16709" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"278" "278" "N16713" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"279" "279" "N16732" 1999 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"280" "280" "N167US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"281" "281" "N168AT" 2004 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"282" "282" "N16911" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"283" "283" "N16918" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"284" "284" "N16919" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"285" "285" "N16951" 1998 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"286" "286" "N16954" 1998 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"287" "287" "N16961" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"288" "288" "N16963" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"289" "289" "N16976" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"290" "290" "N16981" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"291" "291" "N16987" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"292" "292" "N16999" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"293" "293" "N169AT" 2004 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"294" "294" "N169DZ" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"295" "295" "N169UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"296" "296" "N170PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"297" "297" "N170US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"298" "298" "N17104" 1994 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"299" "299" "N17105" 1994 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"300" "300" "N17108" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"301" "301" "N17115" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"302" "302" "N17122" 1997 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"303" "303" "N17126" 1998 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"304" "304" "N17128" 1998 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"305" "305" "N17133" 1998 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"306" "306" "N17138" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"307" "307" "N17139" 2000 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"308" "308" "N17146" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"309" "309" "N17159" 2004 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"310" "310" "N17169" 2004 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"311" "311" "N17185" 2005 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"312" "312" "N17196" 2005 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"313" "313" "N171DN" 1990 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"314" "314" "N171DZ" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"315" "315" "N171US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"316" "316" "N17229" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"317" "317" "N17233" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"318" "318" "N17244" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"319" "319" "N17245" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"320" "320" "N172DN" 1990 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"321" "321" "N172DZ" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"322" "322" "N172US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"323" "323" "N173AT" 2004 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"324" "324" "N173DZ" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"325" "325" "N173US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"326" "326" "N174AT" 2004 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"327" "327" "N174DN" 1990 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"328" "328" "N174DZ" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"329" "329" "N174US" NA "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"330" "330" "N17560" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"331" "331" "N175AT" 2004 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"332" "332" "N175DN" 1990 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"333" "333" "N175DZ" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"334" "334" "N176AT" 2005 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"335" "335" "N176DN" 1990 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"336" "336" "N176DZ" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"337" "337" "N176PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"338" "338" "N176UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"339" "339" "N17719" 1999 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"340" "340" "N17730" 1999 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"341" "341" "N177DN" 1991 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"342" "342" "N177DZ" 1999 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"343" "343" "N177US" NA "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"344" "344" "N178DN" 1991 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"345" "345" "N178DZ" 2000 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"346" "346" "N178JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"347" "347" "N178US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"348" "348" "N17984" 2000 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"349" "349" "N179DN" 1991 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"350" "350" "N179JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"351" "351" "N179UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"352" "352" "N180DN" 1992 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"353" "353" "N180US" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"354" "354" "N18101" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"355" "355" "N18102" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"356" "356" "N18112" 1995 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"357" "357" "N18114" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"358" "358" "N18119" 1997 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"359" "359" "N18120" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"360" "360" "N181DN" 1992 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"361" "361" "N181PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"362" "362" "N181UW" NA "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"363" "363" "N18220" 1998 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"364" "364" "N18223" 1998 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"365" "365" "N18243" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"366" "366" "N182DN" 1992 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"367" "367" "N182UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"368" "368" "N183DN" 1993 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"369" "369" "N183JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"370" "370" "N183UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"371" "371" "N184AT" 2005 "Fixed wing multi engine" "BOEING" "737-76N" 2 149 NA "Turbo-fan"
"372" "372" "N184DN" 1993 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"373" "373" "N184JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"374" "374" "N184US" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"375" "375" "N18556" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"376" "376" "N18557" NA "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"377" "377" "N185DN" 1995 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"378" "378" "N185UW" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"379" "379" "N186DN" 1995 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"380" "380" "N186PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"381" "381" "N186US" 2002 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"382" "382" "N187DN" 1996 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"383" "383" "N187JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"384" "384" "N187PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"385" "385" "N187US" 2002 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"386" "386" "N188DN" 1996 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"387" "387" "N188US" 2002 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"388" "388" "N189DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"389" "389" "N189UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"390" "390" "N190DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"391" "391" "N190JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"392" "392" "N190UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"393" "393" "N19117" 1996 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"394" "394" "N19130" 1998 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"395" "395" "N19136" 1999 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"396" "396" "N19141" 2000 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"397" "397" "N191DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"398" "398" "N191UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"399" "399" "N192DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"400" "400" "N192JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"401" "401" "N192UW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-211" 2 199 NA "Turbo-jet"
"402" "402" "N193DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"403" "403" "N193JB" 2005 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"404" "404" "N193UW" 2008 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"405" "405" "N194DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"406" "406" "N194UW" NA "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"407" "407" "N19554" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"408" "408" "N195DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"409" "409" "N195PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"410" "410" "N195UW" 2008 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"411" "411" "N196DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"412" "412" "N196UW" 2009 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"413" "413" "N197DN" 1997 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"414" "414" "N197JB" 2006 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"415" "415" "N197PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"416" "416" "N197UW" 2009 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"417" "417" "N198DN" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"418" "418" "N198JB" 2006 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"419" "419" "N198UW" 2013 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"420" "420" "N19966" 1999 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"421" "421" "N199DN" 1998 "Fixed wing multi engine" "BOEING" "767-332" 2 330 NA "Turbo-fan"
"422" "422" "N199UW" 2013 "Fixed wing multi engine" "AIRBUS" "A321-211" 2 199 NA "Turbo-fan"
"423" "423" "N200PQ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"424" "424" "N200WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"425" "425" "N201AA" 1959 "Fixed wing single engine" "CESSNA" "150" 1 2 90 "Reciprocating"
"426" "426" "N201FR" 2008 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"427" "427" "N201LV" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"428" "428" "N202AA" 1980 "Fixed wing multi engine" "CESSNA" "421C" 2 8 90 "Reciprocating"
"429" "429" "N202FR" 2008 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"430" "430" "N202WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"431" "431" "N203FR" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-214" 2 182 NA "Turbo-fan"
"432" "432" "N203JB" 2006 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"433" "433" "N203WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"434" "434" "N204FR" 2004 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"435" "435" "N204WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"436" "436" "N205FR" 2010 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"437" "437" "N205WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"438" "438" "N206FR" 2010 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"439" "439" "N206JB" 2006 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"440" "440" "N206UA" 1999 "Fixed wing multi engine" "BOEING" "777-222" 2 400 NA "Turbo-fan"
"441" "441" "N206WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"442" "442" "N207FR" 2010 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"443" "443" "N207WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"444" "444" "N208FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"445" "445" "N208WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"446" "446" "N20904" 2012 "Fixed wing multi engine" "BOEING" "787-8" 2 260 NA "Turbo-fan"
"447" "447" "N209FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"448" "448" "N209WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"449" "449" "N210FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"450" "450" "N210WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"451" "451" "N21108" 1994 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"452" "452" "N21129" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"453" "453" "N21130" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"454" "454" "N21144" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"455" "455" "N21154" 2003 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"456" "456" "N21197" 2006 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"457" "457" "N211FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"458" "458" "N211WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"459" "459" "N212WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"460" "460" "N213FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"461" "461" "N213WN" 2005 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"462" "462" "N214FR" 2011 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
